First Name,Last Name,Action,Flight ID,Origin Airport,Destination Airport,Ticket Type,Ticket Quantity
Christina,Carter,Buy,878,JFK,ELP,Main Cabin,4
Donald,Tran,Buy,1294,CUN,ELP,Main Cabin,8
Kimberly,Garcia,Buy,12,ELP,LAX,First Class,7
David,Costa,Buy,3445,LAX,BOS,First Class,3
Brett,Mathis,Buy,1623,LHR,ELP,Business Class,1
Nicole,Hart,Buy,1552,CDG,ELP,First Class,1
Sean,Roberts,Buy,3197,LAX,ORL,Business Class,3
Kenneth,Davis,Buy,137,ELP,ORD,Business Class,4
Danielle,Dorsey,Buy,1566,DFW,ELP,Main Cabin,7
Christopher,Underwood,Buy,2271,CDG,ELP,First Class,1
Jose,Evans,Buy,2969,ELP,CUN,Business Class,4
Paul,Fisher,Buy,247,DFW,ELP,First Class,3
Sharon,Miller,Buy,3480,HND,ELP,First Class,5
Krista,Blake,Buy,1816,LAX,ELP,First Class,8
Nancy,Morgan,Buy,2039,HND,ELP,First Class,6
Ashley,Frye,Buy,3491,ELP,LAX,Main Cabin,5
Melissa,Holt,Buy,1197,HND,ELP,Business Class,2
Nicole,Johnson,Buy,3251,ELP,LAX,Business Class,1
Mark,Thompson,Buy,2021,YYZ,ELP,Main Cabin,8
Philip,Holt,Buy,1969,ELP,LAS,First Class,1
Joseph,Fritz,Buy,474,ELP,HND,Business Class,7
Austin,Lewis,Buy,1296,CUN,ELP,First Class,4
Victoria,Ellis,Buy,690,ELP,CUN,Business Class,3
Sean,Hernandez,Buy,3120,HND,ELP,First Class,1
Victoria,White,Buy,289,ELP,LAS,Main Cabin,6
Jerry,Gamble,Buy,2141,YYZ,ELP,Business Class,6
Tom,Perez,Buy,944,YYZ,ELP,First Class,1
Lori,Livingston,Buy,60,ELP,LHR,First Class,8
Caroline,Torres,Buy,1131,ELP,LAS,Main Cabin,1
Omar,Hoang,Buy,2342,LHR,ELP,Business Class,7
David,Brown,Buy,892,ELP,LAS,Business Class,6
Patricia,Hughes,Buy,2662,ORD,ELP,Business Class,7
Crystal,Johnson,Buy,2523,ELP,DFW,Business Class,1
Mark,Lamb,Buy,560,LAX,ORL,Main Cabin,2
Kenneth,House,Buy,2844,BOS,LAX,Main Cabin,8
Stephen,Ellis,Buy,1625,CJS,MEX,Business Class,6
Mary,Lee,Buy,2340,ELP,LHR,Business Class,7
Brian,Hayes,Buy,775,LAS,ELP,Business Class,2
Donald,Duck,Buy,3426,CJS,MEX,Business Class,1
Thomas,Clark,Buy,482,ELP,DFW,Business Class,5
Quasimodo,Disney,Buy,3357,HND,ELP,Main Cabin,3
Nathan,Coleman,Buy,1565,DFW,ELP,Business Class,8
Zachary,Ellison,Buy,2600,LAX,ORL,First Class,4
Bradley,Rodriguez,Buy,2187,ELP,ATL,First Class,4
Jill,Solis,Buy,6,DFW,ELP,Main Cabin,3
Bryan,Wise,Buy,2049,ELP,LAX,First Class,8
Karen,Thomas,Buy,1002,ELP,BOS,First Class,2
Craig,Fleming,Buy,2466,CJS,MEX,Business Class,2
Rachel,Phillips,Buy,1137,ELP,LHR,First Class,8
Aladdin,Disney,Buy,1084,ELP,DFW,Main Cabin,7
Jill,Henderson,Buy,1795,ELP,HND,First Class,7
Cruella,De Vil,Buy,2525,DFW,ELP,Main Cabin,2
Julia,Jones,Buy,615,LAX,ELP,Main Cabin,1
Samantha,Cooper,Buy,2340,ELP,LHR,Business Class,6
Tammy,Martinez,Buy,836,ELP,HND,Business Class,8
Joseph,Hanna,Buy,3328,LAX,BOS,Business Class,1
Kelly,Yu,Buy,1906,ELP,CDG,First Class,3
Jennifer,Schneider,Buy,1830,ATL,ELP,Main Cabin,3
Aurora,Disney,Buy,2956,ORL,LAX,First Class,3
Antonio,Edwards,Buy,1235,ELP,JFK,First Class,1
Carmen,Petersen,Buy,1299,ELP,YYZ,Main Cabin,1
Kathy,Smith,Buy,2910,ATL,ELP,Business Class,4
Barbara,Love,Buy,1351,ATL,ELP,Business Class,1
Bryan,Hardy,Buy,1207,DFW,ELP,Business Class,7
Mary,Gonzalez,Buy,3523,ELP,BOS,Business Class,1
Phillip,Meyer,Buy,2936,LAS,ELP,Main Cabin,3
James,Mitchell,Buy,1094,LAX,ELP,First Class,7
Derek,Irwin,Buy,2574,LAS,ELP,First Class,4
Jason,Lee,Buy,3197,LAX,ORL,First Class,8
Terrence,Dixon,Buy,191,MEX,CJS,First Class,8
Monica,Sullivan,Buy,2156,ELP,HND,Main Cabin,8
Michael,Clarke,Buy,2366,LAX,BOS,First Class,8
Colleen,Hall,Buy,2275,ELP,HND,Business Class,6
Rachel,Phillips,Buy,1274,ORL,LAX,Business Class,4
Kelly,Yu,Buy,1340,ELP,ORD,Main Cabin,6
Robert,Lyons,Buy,13,LAX,ELP,Main Cabin,8
Jason,Wolfe,Buy,521,ELP,BOS,First Class,8
Kim,Buckley,Buy,1954,ELP,JFK,Main Cabin,5
Miranda,Mason,Buy,537,ELP,LHR,Business Class,5
Tyler,Baxter,Buy,1596,ELP,JFK,Business Class,5
Joe,Cochran,Buy,387,ELP,ATL,Business Class,4
Dana,Williams,Buy,884,ELP,BOS,Business Class,8
Kimberly,Mejia,Buy,1484,ELP,BOS,Business Class,7
Casey,Navarro,Buy,285,BOS,ELP,First Class,5
Kim,Contreras,Buy,2912,ATL,ELP,Main Cabin,3
Donna,Allen,Buy,1187,ELP,CDG,Main Cabin,3
Mark,Stewart,Buy,3246,DFW,ELP,First Class,4
Tonya,Elliott,Buy,3112,CDG,ELP,Business Class,5
Thomas,Bonilla,Buy,35,ELP,JFK,Business Class,6
Tiffany,Davis,Buy,1698,ELP,ORD,Main Cabin,5
Cory,Byrd,Buy,610,ELP,LAX,Main Cabin,8
Timothy,Wagner,Buy,1539,ELP,YYZ,Business Class,4
Stephanie,Obrien,Buy,1112,ATL,ELP,Business Class,8
Mary,Anderson,Buy,1273,ORL,LAX,Business Class,4
Patricia,Hughes,Buy,3186,CJS,MEX,Business Class,6
Tyler,Evans,Buy,2760,HND,ELP,Main Cabin,1
Jesse,Montgomery,Buy,1862,LHR,ELP,Main Cabin,7
Belle,Disney,Buy,3565,LAX,BOS,Main Cabin,1
Kyle,Taylor,Buy,1438,HND,ELP,Business Class,7
Sean,Smith,Buy,1191,CDG,ELP,Main Cabin,8
Katherine,Mcdonald,Buy,1917,HND,ELP,Business Class,8
Jason,Clark,Buy,2460,ELP,LHR,First Class,2
Peter,Pan,Buy,204,BOS,LAX,Business Class,5
Gregory,Carr,Buy,3509,ATL,ELP,First Class,7
Michael,Morton,Buy,789,MEX,CJS,Main Cabin,4
Mary,Cruz,Buy,379,ELP,ORD,First Class,2
Patrick,Henderson,Buy,2759,HND,ELP,First Class,2
Hunter,Moore,Buy,1067,ELP,CDG,First Class,7
Michaela,Miranda,Buy,2849,ELP,CUN,First Class,3
Joel,Arellano,Buy,41,ELP,BOS,Business Class,7
Brandon,Dillon,Buy,1170,ELP,CUN,Main Cabin,1
John,Blair,Buy,3058,ELP,LHR,Main Cabin,1
Sonia,Durham,Buy,728,DFW,ELP,First Class,7
Christopher,Melendez,Buy,299,ELP,LHR,Business Class,8
Brandon,Miller,Buy,3575,CUN,ELP,Main Cabin,4
Linda,Robles,Buy,2661,ORD,ELP,First Class,5
Heidi,Page,Buy,115,ELP,HND,First Class,7
Sarah,Griffin,Buy,1427,ELP,CDG,First Class,4
Christopher,Johnson,Buy,2974,CUN,ELP,First Class,7
Kelly,Herring,Buy,335,CUN,ELP,First Class,2
Kathleen,Hines,Buy,1393,ORL,LAX,First Class,5
Susan,Hill,Buy,81,BOS,LAX,Main Cabin,3
Philip,Holt,Buy,936,CUN,ELP,Main Cabin,3
Ryan,Wilkins,Buy,3284,ELP,BOS,First Class,4
Jacob,Contreras,Buy,1067,ELP,CDG,Business Class,3
Lisa,Peters,Buy,922,BOS,LAX,Business Class,1
Michael,Prince,Buy,1611,ELP,LAS,Main Cabin,3
Elizabeth,Reyes,Buy,2892,ELP,LAX,Business Class,3
Miranda,Mason,Buy,418,ELP,LHR,First Class,7
Nicole,Lloyd,Buy,3498,ELP,ORD,Business Class,8
Sandra,Sutton,Buy,3073,ORL,LAX,Business Class,4
Lilo,Disney,Buy,311,MEX,CJS,First Class,5
Erin,Barton,Buy,1569,ELP,LAX,Business Class,7
Brian,Gates,Buy,2200,JFK,ELP,Main Cabin,2
James,Simpson,Buy,2164,ELP,DFW,Business Class,8
Jerry,Gamble,Buy,2815,LAS,ELP,Business Class,4
Jason,Lee,Buy,3564,BOS,LAX,Business Class,2
Philip,Collins,Buy,1070,CDG,ELP,Main Cabin,8
Jorge,RodriguezOrtega,Buy,249,ELP,LAX,Business Class,5
Kim,Buckley,Buy,3532,ELP,LAS,First Class,5
Joel,Arellano,Buy,261,ORD,ELP,Main Cabin,1
Beth,Moss,Buy,2082,ELP,BOS,Main Cabin,7
Elizabeth,Torres,Buy,900,ELP,LHR,Main Cabin,5
Monica,Craig,Buy,318,LAX,ORL,First Class,1
Mark,Rogers,Buy,3436,ORL,LAX,Business Class,7
Michael,Adams,Buy,1085,DFW,ELP,First Class,3
Cheryl,Wilson,Buy,1280,LAX,ORL,Business Class,6
Amber,Brown,Buy,1609,ELP,LAS,Main Cabin,3
James,Watson,Buy,2915,ELP,JFK,Business Class,8
Amy,Parsons,Buy,406,BOS,ELP,Business Class,3
Wendy,Montoya,Buy,651,ELP,LAS,Business Class,4
Barbara,Robertson,Buy,3041,ELP,BOS,Main Cabin,4
Colleen,Torres,Buy,2295,LAX,ELP,Business Class,6
Sonam,Tshering,Buy,326,LAX,BOS,First Class,4
Rachel,Roberson,Buy,2586,CJS,MEX,Main Cabin,6
Kenneth,House,Buy,1418,ELP,YYZ,First Class,1
Edward,Jackson,Buy,2506,ELP,CDG,Business Class,6
Thomas,Bonilla,Buy,7,DFW,ELP,Business Class,5
Charles,Chambers,Buy,1907,ELP,CDG,Business Class,8
Robert,Park,Buy,1059,ELP,YYZ,Main Cabin,5
Prince,Eric,Buy,3368,DFW,ELP,Business Class,2
Michael,Castillo,Buy,2497,ELP,YYZ,Main Cabin,7
Steven,Miller,Buy,1324,ELP,DFW,Main Cabin,1
Donald,Haynes,Buy,3501,ORD,ELP,Main Cabin,3
Justin,Hawkins,Buy,3370,ELP,LAX,First Class,8
Michael,Clarke,Buy,390,ATL,ELP,Main Cabin,3
Philip,Collins,Buy,2000,LAX,ORL,Business Class,7
Michael,Adams,Buy,374,LAX,ELP,Business Class,6
Virginia,Phelps,Buy,3065,CJS,MEX,First Class,6
Sonam,Tshering,Buy,1551,CDG,ELP,First Class,3
Ariel,Disney,Buy,2223,LHR,ELP,Business Class,1
Anthony,Carson,Buy,24,ORD,ELP,First Class,2
Danielle,Gardner,Buy,3070,MEX,CJS,Main Cabin,4
Travis,Burton,Buy,3107,ELP,CDG,Business Class,6
Olivia,Richardson,Buy,2395,ELP,HND,First Class,7
Jared,Scott,Buy,3319,LAX,ORL,Main Cabin,1
Kelly,Herring,Buy,2090,ELP,LAS,Business Class,3
Carl,Foley,Buy,1908,ELP,CDG,First Class,7
Jorge,Huerta,Buy,130,ELP,LAX,Main Cabin,1
Jill,Solis,Buy,2413,LAX,ELP,Main Cabin,3
Kimberly,Martinez,Buy,353,ELP,HND,Main Cabin,7
Victoria,Martin,Buy,34,ELP,JFK,First Class,3
Kimberly,Miller,Buy,2475,ORL,LAX,Business Class,5
Norman,Freeman,Buy,663,LHR,ELP,Main Cabin,6
Jessica,Olsen,Buy,3053,LAS,ELP,First Class,1
Christopher,Coleman,Buy,3588,ELP,CDG,Business Class,4
Dana,Miller,Buy,3037,JFK,ELP,Main Cabin,5
Nicole,Lloyd,Buy,1522,BOS,LAX,Business Class,4
John,Blevins,Buy,421,LHR,ELP,Main Cabin,8
Heather,Robbins,Buy,2139,ELP,YYZ,First Class,3
Mark,Lamb,Buy,1431,CDG,ELP,Business Class,3
Eric,Vazquez,Buy,599,HND,ELP,First Class,7
Jacob,Contreras,Buy,1787,ELP,CDG,Business Class,7
Amanda,Johnson,Buy,2632,CDG,ELP,Main Cabin,6
Alejandra,Morris,Buy,2031,CDG,ELP,Main Cabin,6
Amber,Long,Buy,668,CJS,MEX,Main Cabin,1
Maria,Kelly,Buy,3086,LAX,BOS,First Class,1
Julian,Gutierrez,Buy,767,BOS,ELP,Main Cabin,5
Michael,Fox,Buy,1049,ELP,CUN,First Class,2
Kenneth,Davis,Buy,1057,ELP,YYZ,Main Cabin,7
Lori,Johnson,Buy,1153,ORL,LAX,First Class,8
Jesse,Dunn,Buy,3230,CDG,ELP,First Class,8
Michelle,Sexton,Buy,3319,LAX,ORL,Main Cabin,8
Andrew,Hall,Buy,2789,ATL,ELP,First Class,2
Jeremy,Alvarez,Buy,2641,ELP,DFW,Business Class,3
Victor,Anderson,Buy,1808,DFW,ELP,Main Cabin,6
Keith,Ellis,Buy,2199,JFK,ELP,First Class,1
David,Johnson,Buy,2498,ELP,YYZ,Business Class,1
April,Turner,Buy,561,BOS,LAX,First Class,6
John,Sanders,Buy,1944,ORD,ELP,First Class,5
Craig,Fleming,Buy,3579,ELP,YYZ,Main Cabin,3
Heather,Little,Buy,2095,LAS,ELP,Business Class,3
Curtis,Phillips,Buy,3017,ELP,ORD,Main Cabin,8
Mercedes,Nichols,Buy,3177,ELP,LHR,Business Class,4
Mickey,Mouse,Buy,2220,ELP,LHR,Business Class,6
Kaa,Disney,Buy,16,LAX,ELP,First Class,2
Brett,Higgins,Buy,779,ELP,LHR,Main Cabin,1
Casey,Navarro,Buy,1634,ORL,LAX,Business Class,1
Alexandra,Robinson,Buy,2187,ELP,ATL,First Class,7
Mary,Lee,Buy,1815,LAX,ELP,First Class,6
Amber,Nguyen,Buy,1446,DFW,ELP,Business Class,8
Christine,Ellis,Buy,1989,MEX,CJS,First Class,3
Amy,Bradley,Buy,413,LAS,ELP,Main Cabin,1
Jennifer,Davidson,Buy,1538,ELP,YYZ,First Class,8
Jeffrey,Walls,Buy,2445,BOS,ELP,First Class,6
Caroline,Torres,Buy,1085,DFW,ELP,Main Cabin,6
Jose Luis,Rojas,Buy,3561,BOS,LAX,First Class,8
John,Hill,Buy,448,LAX,BOS,First Class,8
Chris,King,Buy,1827,ELP,ATL,Main Cabin,7
Jared,Perry,Buy,2628,ELP,CDG,Main Cabin,7
Linda,Bennett,Buy,821,YYZ,ELP,First Class,1
Stephen,Ellis,Buy,124,ELP,DFW,Main Cabin,3
Jerry,Hampton,Buy,1885,LAX,BOS,Main Cabin,7
Scott,Rose,Buy,3530,ELP,LAS,Business Class,2
Ryan,Sullivan,Buy,2396,ELP,HND,Main Cabin,7
Jose,Smith,Buy,516,ELP,JFK,First Class,4
Corey,Wilson,Buy,187,CJS,MEX,Business Class,8
Richard,Torres,Buy,533,LAS,ELP,Business Class,7
Angela,Lang,Buy,1526,LAX,BOS,First Class,8
Santiago,Olivas,Buy,1169,ELP,CUN,Main Cabin,3
Jose,Espinoza Gonzalez,Buy,2218,ELP,LHR,Business Class,6
Emily,Estes,Buy,880,JFK,ELP,First Class,4
Anita,Stein,Buy,2206,BOS,ELP,First Class,7
Chip,Disney,Buy,211,ELP,CUN,Business Class,4
Bobby,Gonzales,Buy,3442,BOS,LAX,Main Cabin,3
Carl,Foley,Buy,2865,ELP,CDG,Main Cabin,6
Gary,Miller,Buy,2832,MEX,CJS,First Class,1
Kathleen,Hines,Buy,102,YYZ,ELP,Business Class,8
Alison,Hicks,Buy,176,LAS,ELP,Business Class,4
Sean,Roberts,Buy,2040,HND,ELP,Business Class,7
Michelle,Maldonado,Buy,2355,ORL,LAX,Main Cabin,4
Shane,Arnold,Buy,349,CDG,ELP,First Class,6
Mitchell,Gross,Buy,2268,ELP,CDG,Business Class,3
David,Johnson,Buy,3285,BOS,ELP,Main Cabin,3
Katherine,Evans,Buy,1951,ATL,ELP,First Class,3
Valerie,Moore,Buy,585,ELP,CDG,First Class,2
Louis,Boone,Buy,2612,ELP,CUN,Business Class,6
Sarah,Jones,Buy,946,ELP,CDG,Business Class,7
Donald,Ramirez,Buy,403,ELP,BOS,First Class,5
Joseph,Brooks,Buy,1415,CUN,ELP,Business Class,4
Chelsea,Gallagher,Buy,2452,ELP,LAS,First Class,8
David,Mills,Buy,832,CDG,ELP,Main Cabin,6
Nathan,Coleman,Buy,2995,ELP,HND,First Class,6
Andre,Ramos,Buy,1218,ELP,ORD,First Class,7
Kaa,Disney,Buy,717,HND,ELP,Main Cabin,6
Tara,Rodriguez,Buy,3082,BOS,LAX,First Class,4
Logan,Palmer,Buy,2534,LAX,ELP,Main Cabin,8
Michael,Thomas,Buy,1521,BOS,LAX,Business Class,3
James,Simpson,Buy,3162,ELP,BOS,Business Class,4
Scott,Dunn,Buy,1693,LAX,ELP,Business Class,4
Philip,Zamora,Buy,2663,ORD,ELP,Main Cabin,3
Ashley,Frye,Buy,1135,LAS,ELP,Main Cabin,8
Lance,Dominguez,Buy,2729,ELP,CUN,Business Class,4
Elizabeth,Castillo,Buy,2509,CDG,ELP,First Class,6
Mark,Stewart,Buy,2508,ELP,CDG,First Class,2
Donna,Travis,Buy,2450,ELP,LAS,Main Cabin,4
Jorge,Haley,Buy,1313,ELP,HND,First Class,6
David,Thomas,Buy,284,ELP,BOS,First Class,4
Cassandra,Cook,Buy,2027,ELP,CDG,Main Cabin,2
Stephanie,Obrien,Buy,2905,ELP,ATL,Business Class,6
Mark,Washington,Buy,2749,CDG,ELP,First Class,8
Bryan,Wise,Buy,2990,CDG,ELP,Business Class,3
Bryan,Arriaga,Buy,1083,ELP,DFW,Business Class,4
Chad,Clark,Buy,2208,BOS,ELP,First Class,5
Brittany,Weaver,Buy,419,ELP,LHR,Main Cabin,3
Brian,Lopez,Buy,820,ELP,YYZ,Main Cabin,3
Robert,Leblanc,Buy,1221,ORD,ELP,First Class,5
Lawrence,Price,Buy,1935,LAX,ELP,Business Class,7
Stephanie,Harris,Buy,853,LAX,ELP,Business Class,4
David,Harvey,Buy,415,LAS,ELP,Business Class,8
Robin,Wilson,Buy,1165,LAX,BOS,First Class,1
Emily,Brady,Buy,2877,HND,ELP,Business Class,3
Kathleen,Small,Buy,2367,LAX,BOS,Business Class,8
Melissa,Mcdonald,Buy,196,ORL,LAX,Main Cabin,6
Jennifer,Bailey,Buy,2228,CJS,MEX,Main Cabin,8
Marissa,Henry,Buy,1967,BOS,ELP,Main Cabin,7
Amy,Morse,Buy,2502,YYZ,ELP,Business Class,7
David,Hayes,Buy,2124,BOS,LAX,First Class,8
Jennifer,Schultz,Buy,238,HND,ELP,Business Class,6
Anita,Fletcher,Buy,1361,ELP,BOS,Main Cabin,7
Maria,Young,Buy,76,ORL,LAX,First Class,4
Dakota,Harper,Buy,557,LAX,ORL,Main Cabin,7
Shane,Miller,Buy,1771,ELP,CUN,First Class,4
Jeffrey,Rodriguez,Buy,2682,ELP,BOS,First Class,7
Rodney,Berg,Buy,860,ELP,ORD,Main Cabin,4
Jessica,Barragan,Buy,339,ELP,YYZ,First Class,7
Elizabeth,Jackson,Buy,1707,ELP,ATL,Business Class,8
Michelle,Rivera,Buy,2639,HND,ELP,Main Cabin,2
Craig,Schaefer,Buy,3455,CUN,ELP,Business Class,7
Brandon,Miller,Buy,1179,ELP,YYZ,First Class,4
Timothy,Jones,Buy,3096,CUN,ELP,Business Class,6
James,Nolan,Buy,2597,LAX,ORL,First Class,4
Eric,Ramos,Buy,3201,BOS,LAX,Business Class,7
Dustin,Oliver,Buy,482,ELP,DFW,Main Cabin,4
Courtney,Tran,Buy,1936,LAX,ELP,Business Class,2
Cynthia,Powell,Buy,1518,LAX,ORL,First Class,3
Kelly,Harris,Buy,1477,JFK,ELP,Main Cabin,8
Jorge,Huerta,Buy,2040,HND,ELP,Main Cabin,8
Jose,Farley,Buy,3466,ELP,CDG,First Class,4
Denise,Williams,Buy,2866,ELP,CDG,First Class,2
Erin,Mejia,Buy,631,ATL,ELP,Business Class,4
Michelle,Griffin,Buy,3,ELP,DFW,Business Class,3
Enrique,Rico,Buy,3380,ELP,ORD,First Class,8
Brittany,Nielsen,Buy,1277,LAX,ORL,Main Cabin,4
Jerry,Lee,Buy,727,DFW,ELP,First Class,6
Cynthia,Giles,Buy,1095,LAX,ELP,Business Class,7
Kaylee,Hale,Buy,544,LHR,ELP,Business Class,2
Gary,Miller,Buy,1184,YYZ,ELP,First Class,5
Penny,Mcdaniel,Buy,3489,ELP,LAX,First Class,5
Melissa,Johnson,Buy,509,ATL,ELP,Main Cabin,7
Allison,Chang,Buy,3430,MEX,CJS,Main Cabin,6
Colleen,Hall,Buy,823,YYZ,ELP,Business Class,1
Patrick,Henderson,Buy,79,LAX,ORL,Main Cabin,8
Lance,Dominguez,Buy,3254,LAX,ELP,Main Cabin,2
Amy,Fuller,Buy,3278,JFK,ELP,First Class,6
Simba,King,Buy,983,ORD,ELP,First Class,8
Ursela,Mermaid,Buy,2070,ATL,ELP,Main Cabin,4
Shere,Khan,Buy,2783,ORD,ELP,First Class,3
Jerry,Rodriguez,Buy,2147,ELP,CDG,Main Cabin,3
Joanna,Knight,Buy,738,ELP,ORD,Business Class,8
Ronald,Parker,Buy,2250,ELP,CUN,Business Class,4
Alexander,Cameron,Buy,1460,ELP,ORD,Business Class,5
Sheila,Lewis,Buy,502,ORD,ELP,Business Class,2
Julie,Shaw,Buy,3532,ELP,LAS,First Class,6
Alexander,Kelly,Buy,231,CDG,ELP,Business Class,8
Michele,Cummings,Buy,2716,ORL,LAX,First Class,8
Terri,Strickland,Buy,101,YYZ,ELP,First Class,2
Patrick,Larsen,Buy,3032,ATL,ELP,Business Class,6
Bridget,Wagner,Buy,1068,ELP,CDG,Business Class,2
Kimberly,Martinez,Buy,1856,LAS,ELP,First Class,4
Nicole,Hart,Buy,2406,DFW,ELP,Main Cabin,8
Stephen,Ellis,Buy,944,YYZ,ELP,Main Cabin,7
Travis,Ruiz,Buy,3107,ELP,CDG,Business Class,2
Tiffany,Jones,Buy,2528,DFW,ELP,Main Cabin,8
Wendy,Stanton,Buy,705,ELP,CDG,Main Cabin,6
Sean,Medina,Buy,992,ATL,ELP,First Class,6
Kaylee,Hale,Buy,2031,CDG,ELP,Main Cabin,7
Christopher,Raymond,Buy,3067,CJS,MEX,Main Cabin,2
Paul,Harmon,Buy,140,ELP,ORD,Business Class,6
Kathleen,Hines,Buy,2466,CJS,MEX,First Class,1
David,Costa,Buy,2127,LAX,BOS,Main Cabin,5
Kathryn,Perez,Buy,1293,CUN,ELP,Business Class,2
Rachel,Hart,Buy,2662,ORD,ELP,Business Class,5
Stephanie,Mcdonald,Buy,2331,ELP,LAS,First Class,8
Minnie,Mouse,Buy,571,ELP,CUN,Main Cabin,6
Rose,Burgess,Buy,1576,LAX,ELP,Main Cabin,7
Christina,Carter,Buy,1891,ELP,CUN,First Class,8
Joanna,Knight,Buy,492,ELP,LAX,Business Class,4
Sarah,Stanton,Buy,520,JFK,ELP,Business Class,6
Brittany,Weaver,Buy,767,BOS,ELP,First Class,8
Darlene,Russell,Buy,494,LAX,ELP,First Class,5
Mary,Anderson,Buy,2841,BOS,LAX,Business Class,6
James,Hammond,Buy,820,ELP,YYZ,First Class,4
Lauren,Neal,Buy,1593,ELP,JFK,Business Class,1
Christopher,Melendez,Buy,1476,ELP,JFK,Main Cabin,3
Rachel,Vasquez,Buy,2251,ELP,CUN,Business Class,6
Carolyn,Dunn,Buy,132,ELP,LAX,Business Class,7
Teresa,Stewart,Buy,1312,CDG,ELP,First Class,5
Sandra,Newton,Buy,385,ELP,ATL,Main Cabin,2
Linda,Miller,Buy,543,LHR,ELP,Business Class,7
Michael,Santoyo,Buy,2867,ELP,CDG,First Class,5
Wendy,Phillips,Buy,638,JFK,ELP,Main Cabin,4
Ryan,Mcconnell,Buy,1829,ATL,ELP,Main Cabin,5
Amy,Bradley,Buy,1215,LAX,ELP,Business Class,1
Amy,Bradley,Buy,3538,ELP,LHR,Business Class,7
Laurie,Johnson,Buy,2322,ELP,BOS,Main Cabin,5
Richard,Torres,Buy,915,ORL,LAX,First Class,7
Robert,Wang,Buy,3534,LAS,ELP,Business Class,5
Debra,Blackwell,Buy,1727,BOS,ELP,Main Cabin,7
Jasmin,Cuevas,Buy,1210,ELP,LAX,Main Cabin,3
Angela,Mcintyre,Buy,3388,ELP,ATL,Main Cabin,7
Ray,Huynh,Buy,3396,ELP,JFK,Main Cabin,5
Mulan,Disney,Buy,2659,ELP,ORD,Main Cabin,3
Ray,Booth,Buy,3548,CJS,MEX,First Class,1
Bruce,Clark,Buy,3501,ORD,ELP,Business Class,3
Kyle,Hodges,Buy,2743,YYZ,ELP,Business Class,7
Margaret,Smith,Buy,1600,JFK,ELP,Business Class,2
Amy,Mcpherson,Buy,1768,LAX,BOS,First Class,2
Ariel,Disney,Buy,584,YYZ,ELP,First Class,4
Rebecca,Nguyen,Buy,552,MEX,CJS,First Class,5
James,Simpson,Buy,665,CJS,MEX,Business Class,8
Alexandra,Simpson,Buy,125,DFW,ELP,First Class,4
Linda,Alexander,Buy,2136,CUN,ELP,Business Class,2
Kaa,Disney,Buy,3178,ELP,LHR,First Class,4
Darin,Porter,Buy,2236,ORL,LAX,Business Class,5
Craig,Schaefer,Buy,3003,ELP,DFW,First Class,5
Beast,Disney,Buy,828,ELP,CDG,Main Cabin,8
Patricia,Glenn,Buy,1877,LAX,ORL,Business Class,8
Sonam,Tshering,Buy,2398,HND,ELP,Business Class,4
Ray,Huynh,Buy,92,ELP,CUN,First Class,6
Jennifer,Guzman,Buy,2820,ELP,LHR,First Class,8
Brittany,Hawkins,Buy,2075,ELP,JFK,Business Class,5
Barbara,Love,Buy,594,ELP,HND,Main Cabin,3
Dana,Park,Buy,613,LAX,ELP,First Class,3
Molly,Cohen,Buy,1198,HND,ELP,First Class,8
Kaa,Disney,Buy,1813,LAX,ELP,Business Class,6
Allison,Chang,Buy,2081,ELP,BOS,First Class,7
Stephen,Villegas,Buy,3223,YYZ,ELP,First Class,3
Jorge,Haley,Buy,710,CDG,ELP,First Class,4
Robert,Davis,Buy,352,CDG,ELP,Business Class,5
Cynthia,Ellis,Buy,612,ELP,LAX,Business Class,5
Mary,Chapman,Buy,579,ELP,YYZ,First Class,1
Nathan,Thompson,Buy,2031,CDG,ELP,Business Class,7
Lindsay,Webster,Buy,2741,YYZ,ELP,Business Class,6
James,Mitchell,Buy,727,DFW,ELP,Business Class,7
Joshua,Gomez,Buy,2354,ORL,LAX,Main Cabin,2
Michelle,Ramirez,Buy,1341,ORD,ELP,Business Class,7
George,Wood,Buy,555,ORL,LAX,First Class,4
Elizabeth,Kim,Buy,2261,YYZ,ELP,First Class,1
Gustavo,Rubio,Buy,2941,LHR,ELP,Business Class,5
Mark,Lozano,Buy,3406,BOS,ELP,Business Class,4
Theresa,Clark,Buy,2587,CJS,MEX,Main Cabin,5
Catherine,Mann,Buy,2860,ELP,YYZ,First Class,2
Samantha,May,Buy,1,ELP,DFW,First Class,7
Edward,Johnson,Buy,3182,LHR,ELP,First Class,1
Jennifer,Bailey,Buy,2114,ORL,LAX,Main Cabin,4
Christopher,Contreras,Buy,2317,JFK,ELP,First Class,5
Bryan,Arriaga,Buy,877,JFK,ELP,Business Class,6
Olivia,Romero,Buy,2534,LAX,ELP,First Class,6
Diana,Valles,Buy,1321,ELP,DFW,First Class,3
Chad,Green,Buy,3321,BOS,LAX,Business Class,5
Amy,Bradley,Buy,689,ELP,CUN,Main Cabin,8
John,White,Buy,2662,ORD,ELP,First Class,6
Ruben,Edwards,Buy,1091,ELP,LAX,Main Cabin,5
Robin,Watson,Buy,3217,ELP,YYZ,Main Cabin,5
Aurora,Disney,Buy,2270,CDG,ELP,Main Cabin,6
